Team 1 ID,Team 1 Score,Team 2 ID,Team 2 Score,Result
7532,19,7331,16,1
7532,16,7331,8,1
5988,13,6375,16,2
5988,20,6375,22,2
7583,7,4803,16,2
7583,7,4803,16,2
6896,13,7607,16,2
6896,19,7607,15,1
6896,16,7607,14,1
7331,11,6133,16,2
7331,16,6133,5,1
7331,16,6133,14,1
4803,16,7556,14,1
4803,16,7556,14,1
7544,9,6745,16,2
7544,5,6745,16,2
7157,16,7318,13,1
7157,16,7318,9,1
7182,15,7264,19,2
7182,16,7264,8,1
7182,14,7264,16,2
7182,14,7264,16,2
7556,17,7583,19,2
7556,7,7583,16,2
7378,12,7020,16,2
5260,10,7375,16,2
6651,16,6762,8,1
6651,16,5988,2,1
6889,5,7375,16,2
6889,16,7375,12,1
5412,12,7264,16,2
5412,4,7264,16,2
7264,6,4610,16,2
7264,16,4610,13,1
7264,12,4610,16,2
6010,11,7381,16,2
6010,16,7381,12,1
4610,22,5412,20,1
4610,20,5412,22,2
4610,16,5412,4,1
7375,19,6889,16,1
7375,9,6889,16,2
7375,7,6889,16,2
5988,10,7157,16,2
5988,12,7157,16,2
4602,1,6896,16,2
4602,16,6896,9,1
4602,22,6896,25,2
7169,9,7578,16,2
7566,22,7586,18,1
4501,16,7168,5,1
6762,16,7566,9,1
6896,16,5412,8,1
6896,22,5412,20,1
4908,16,7264,13,1
4908,16,7264,5,1
7607,16,4602,9,1
7607,8,4602,16,2
7607,3,4602,16,2
6922,14,6642,16,2
6922,16,6642,11,1
7397,16,6745,14,1
7397,13,6745,16,2
7397,16,6745,10,1
7145,14,7583,16,2
7145,16,7583,8,1
7145,16,7583,2,1
4602,12,7157,16,2
4602,16,7157,11,1
4602,16,7157,12,1
4610,9,7566,16,2
4610,16,7566,3,1
4610,16,7566,13,1
6762,8,6896,16,2
6762,12,6896,16,2
4803,16,6745,19,2
4803,13,6745,16,2
5293,16,5607,10,1
5293,16,5607,10,1
4501,16,7566,6,1
6902,16,6375,5,1
7145,16,6745,13,1
7145,17,6745,19,2
7145,9,6745,16,2
4908,16,6745,10,1
4908,11,6745,16,2
4908,4,6745,16,2
7220,16,7105,11,1
7220,16,7105,5,1
7461,16,7182,12,1
7461,25,7182,22,1
4610,7,7145,16,2
4610,16,7145,6,1
4610,14,7145,16,2
7234,7,7020,16,2
6762,15,4501,19,2
7378,3,5929,16,2
6137,16,4863,5,1
5395,16,7578,9,1
4643,16,5956,5,1
6047,14,7105,16,2
5378,16,7557,12,1
6375,15,7020,19,2
7220,19,7590,15,1
6665,16,5005,5,1
6171,16,6057,10,1
7105,16,6301,12,1
5395,11,7331,16,2
7532,11,7566,16,2
7533,11,6615,16,2
4991,8,6651,16,2
4591,16,6407,6,1
4591,14,6407,16,2
7331,16,4602,11,1
7331,18,4602,22,2
7331,16,4602,9,1
7566,16,6855,8,1
7566,8,6855,16,2
7566,16,6855,9,1
5929,16,6959,13,1
5929,16,6959,10,1
7331,16,6758,14,1
6665,16,6615,9,1
7331,16,7555,2,1
4501,11,4688,16,2
7169,13,5929,16,2
4501,8,6758,16,2
5395,16,5929,7,1
6211,6,4608,16,2
7168,16,7555,4,1
5005,4,7533,16,2
6710,12,6707,16,2
7558,16,6174,14,1
4863,5,4411,16,2
6431,3,7575,16,2
7555,4,7169,16,2
6987,16,4643,14,1
6710,16,7220,10,1
7589,15,6817,19,2
7557,9,4991,16,2
6987,16,7612,7,1
6817,16,7558,11,1
5395,16,7607,3,1
6667,16,6211,14,1
7217,16,7588,6,1
4608,12,4494,16,2
4411,14,5752,16,2
6736,16,7105,4,1
6736,16,7105,14,1
6896,16,6959,8,1
6896,16,6959,13,1
6418,7,6420,16,2
7588,19,7587,22,2
7217,16,7589,19,2
6419,16,6417,9,1
6419,3,6420,16,2
7440,8,6420,16,2
7592,16,7106,9,1
6707,16,7590,12,1
6174,22,6431,18,1
6301,16,6057,9,1
6667,10,4494,16,2
6171,14,7575,16,2
6137,16,5752,6,1
5378,10,6651,16,2
7533,16,6615,2,1
7533,16,6615,7,1
4411,2,5752,16,2
4411,16,5752,6,1
4411,16,5752,13,1
4991,9,5378,16,2
4991,2,5378,16,2
4608,16,6667,6,1
4608,13,6667,16,2
4608,16,6667,11,1
5680,16,7218,9,1
5680,17,7218,19,2
5680,16,7218,11,1
6161,20,7595,22,2
6161,16,7595,4,1
6161,4,7595,16,2
6161,16,5290,4,1
6161,16,5290,4,1
4494,8,5378,16,2
4494,14,5378,16,2
6651,11,7533,16,2
6651,20,7533,22,2
7594,4,6161,16,2
7594,13,6161,16,2
5290,11,7218,16,2
5290,12,7218,16,2
7218,16,7595,9,1
7218,16,7595,14,1
7594,16,5680,4,1
7594,2,5680,16,2
7594,4,5680,16,2
7617,3,7616,16,2
7618,11,6817,16,2
5700,16,7622,12,1
6301,16,7217,8,1
4908,11,7145,16,2
6375,16,7168,12,1
4688,16,7157,13,1
7566,16,7020,13,1
6724,16,5395,12,1
6896,16,6693,5,1
6094,16,4674,9,1
7615,14,7339,16,2
6710,16,7104,14,1
6343,16,7397,11,1
7619,16,7620,3,1
7531,16,7621,11,1
6817,16,7531,13,1
6817,17,7531,19,2
6817,16,7531,5,1
7619,3,7531,16,2
7619,14,7531,16,2
6094,16,4688,13,1
6094,14,4688,16,2
6094,16,4688,6,1
7145,16,7339,10,1
7145,12,7339,16,2
7145,16,7339,8,1
6896,16,6094,10,1
6896,16,6094,4,1
6301,7,7558,16,2
6301,16,7558,8,1
6301,16,7558,3,1
6010,16,6922,10,1
6010,16,6922,14,1
4791,13,5293,16,2
4791,16,5293,14,1
7218,16,7595,12,1
7218,16,7595,14,1
6665,16,4411,6,1
6665,16,4411,7,1
5378,16,6665,3,1
5378,9,6665,16,2
5378,16,6665,4,1
6137,25,4608,22,1
6137,16,4608,7,1
6301,9,6710,16,2
6301,16,6710,12,1
6301,9,6710,16,2
7533,14,6137,16,2
7533,9,6137,16,2
6297,3,7623,16,2
6297,12,7623,16,2
6297,11,7623,16,2
6896,22,6343,19,1
6896,16,6343,5,1
7566,14,7339,16,2
7566,16,7339,3,1
7566,12,7339,16,2
7595,16,6161,19,2
7595,16,6161,11,1
7595,16,6161,14,1
7616,9,6710,16,2
7616,19,6710,15,1
7616,5,6710,16,2
5700,5,6817,16,2
5700,3,6817,16,2
6724,9,7145,16,2
6724,19,7145,16,1
6724,8,7145,16,2
7020,15,5988,19,2
5929,16,7583,4,1
6902,16,7234,4,1
4688,16,6762,8,1
6736,16,7220,13,1
6736,13,7220,16,2
6736,16,7220,10,1
7381,17,6468,19,2
7381,11,6468,16,2
4643,19,6707,16,1
4643,16,6707,5,1
6736,12,6710,16,2
6736,11,6710,16,2
7331,16,7145,11,1
7331,12,7145,16,2
7331,11,7145,16,2
4688,16,4602,2,1
4688,11,4602,16,2
4688,16,4602,12,1
5378,8,6137,16,2
5378,16,6137,11,1
5378,16,6137,13,1
6642,3,5607,16,2
6642,13,5607,16,2
7532,20,6758,22,2
7532,16,6758,7,1
7532,5,6758,16,2
7169,16,7168,10,1
7175,14,4674,16,2
4674,12,7175,16,2
7157,16,7234,3,1
7157,19,7578,15,1
7145,16,7523,7,1
6375,16,5524,12,1
5310,16,5991,7,1
7612,2,7592,16,2
5991,16,5310,10,1
6758,16,7331,19,2
6758,5,7331,16,2
4643,16,6431,12,1
4643,16,6431,14,1
6896,17,4688,19,2
6896,11,4688,16,2
7532,16,7331,12,1
7532,16,7331,4,1
7104,16,6707,9,1
7104,13,6707,16,2
7104,4,6707,16,2
7532,16,7145,11,1
7532,16,7145,8,1
6710,16,7105,3,1
6710,16,7105,6,1
7626,16,7628,10,1
6710,14,6301,16,2
7501,16,7626,12,1
7182,13,7264,16,2
6902,13,5988,16,2
6174,16,7612,11,1
5974,16,6290,14,1
7461,16,7628,12,1
6673,14,5973,16,2
6431,19,7558,16,1
4643,16,7220,5,1
7590,7,6057,16,2
6987,6,7106,16,2
7501,5,7461,16,2
6407,16,7566,13,1
6290,16,5974,10,1
4991,16,5995,14,1
5973,19,6673,22,2
7501,16,7626,9,1
7501,14,7626,16,2
7501,16,7626,8,1
6431,16,6707,13,1
6431,17,6707,19,2
6431,16,6707,11,1
7175,16,7169,10,1
7175,16,7169,13,1
7145,17,6758,19,2
7145,16,6758,14,1
7145,11,6758,16,2
4688,16,6375,9,1
4674,8,6665,16,2
6134,14,4494,16,2
6855,10,6978,16,2
7580,16,7627,10,1
6665,25,4674,23,1
5988,13,7586,16,2
4865,15,7479,19,2
4863,16,6504,6,1
7562,16,6898,14,1
7589,12,6431,16,2
6502,12,7092,16,2
6474,16,6899,10,1
6615,16,7010,5,1
4494,16,6134,5,1
7606,16,6747,10,1
5929,16,7168,6,1
7580,4,6855,16,2
7532,16,6758,8,1
7354,5,6908,16,2
6978,16,7627,5,1
6707,16,7592,10,1
7010,16,6615,6,1
6651,14,4688,16,2
7558,16,7588,13,1
7528,19,7024,17,1
6710,17,4643,19,2
6386,6,5752,16,2
7220,7,7106,16,2
5752,16,6386,4,1
6792,8,7624,16,2
7580,16,6855,9,1
7580,12,6855,16,2
7580,11,6855,16,2
4501,15,7169,19,2
4501,16,7169,9,1
4501,21,7169,25,2
7264,13,7145,16,2
7264,12,7145,16,2
7566,13,6745,16,2
7566,8,6745,16,2
7104,16,6431,3,1
7104,8,6431,16,2
7104,9,6431,16,2
7175,11,6094,16,2
7175,14,6094,16,2
6407,13,6375,16,2
6407,16,6375,1,1
6407,16,6375,8,1
6420,9,6418,16,2
6419,4,6417,16,2
7440,8,6418,16,2
4863,16,7479,9,1
6418,16,6417,12,1
6736,4,7557,16,2
7092,16,6908,10,1
7592,3,6301,16,2
5973,16,5005,11,1
6762,16,5929,9,1
7528,7,7606,16,2
6474,16,7562,7,1
7587,11,7616,16,2
7217,19,6174,22,2
7105,19,6792,15,1
5005,9,5973,16,2
5752,16,6211,1,1
7104,12,6137,16,2
7557,16,6736,5,1
6057,5,7588,16,2
7616,16,7217,10,1
7105,5,7587,16,2
7612,16,5956,14,1
6987,16,6707,10,1
7590,5,7589,16,2
6211,6,5752,16,2
6137,19,7104,17,1
7175,16,4501,14,1
7175,16,4501,7,1
6407,13,7145,16,2
6407,2,7145,16,2
6747,16,7024,6,1
6747,16,7024,5,1
6094,16,7169,19,2
6094,4,7169,16,2
6681,6,7491,16,2
6681,16,7491,19,2
6978,16,7501,1,1
6978,16,7501,9,1
6978,16,7461,12,1
6978,9,7461,16,2
6978,16,7461,11,1
7461,14,6855,16,2
7461,16,6855,6,1
7461,16,6855,9,1
6898,9,6899,16,2
6898,16,6899,13,1
6898,16,6899,4,1
4865,16,6504,3,1
4865,16,6504,13,1
7354,11,6502,16,2
7354,14,6502,16,2
7217,19,5956,17,1
7217,16,5956,6,1
7104,16,7635,3,1
6792,19,7592,15,1
5479,16,6366,8,1
7586,16,7607,10,1
7568,13,7634,16,2
7106,16,7629,6,1
4643,16,7099,4,1
6301,16,7630,3,1
7169,16,7580,13,1
7157,16,7489,13,1
7020,12,5929,16,2
5395,8,7175,16,2
6407,16,6762,9,1
6094,16,6745,9,1
7331,16,7188,7,1
7631,12,7632,16,2
4602,16,4803,10,1
7106,4,4643,16,2
7106,16,4643,7,1
7106,13,4643,16,2
6301,16,7632,5,1
6301,19,7632,17,1
6407,3,5929,16,2
6407,5,5929,16,2
7157,16,7175,10,1
7157,9,7175,16,2
7157,16,7175,2,1
4802,10,7636,16,2
4802,13,7636,16,2
7175,12,7331,16,2
7175,16,7331,3,1
7175,16,7331,13,1
6301,16,5479,11,1
6301,16,5479,5,1
4602,12,7157,16,2
4602,5,7157,16,2
7528,14,6747,16,2
7528,10,6747,16,2
6407,16,7169,10,1
6407,16,7169,8,1
5479,6,6792,16,2
5479,16,6792,7,1
5479,16,6792,3,1
6642,12,5293,16,2
6642,10,5293,16,2
7636,10,7499,16,2
7636,3,7499,16,2
7499,16,7637,9,1
7499,16,7637,11,1
7106,16,7104,14,1
7106,16,7104,3,1
6094,19,5929,17,1
6094,13,5929,16,2
6094,17,5929,19,2
7562,16,6898,9,1
7562,6,6898,16,2
7562,16,6898,9,1
4643,16,7634,3,1
4643,16,7634,10,1
6010,16,5607,5,1
6010,16,5607,8,1
5988,16,7578,13,1
7218,16,7128,10,1
7157,16,7020,14,1
5680,16,6468,8,1
6468,16,5680,7,1
7128,10,7218,16,2
7461,16,6745,12,1
7461,11,6745,16,2
7461,13,6745,16,2
6386,16,6301,14,1
6386,13,6301,16,2
6386,16,6301,11,1
6908,4,6502,16,2
6908,17,6502,19,2
4674,14,7367,16,2
4674,16,7367,10,1
4674,16,7367,2,1
7020,5,5929,16,2
7020,17,5929,19,2
6922,11,6468,16,2
6922,2,6468,16,2
6386,10,7592,16,2
6386,16,7592,13,1
6386,13,7592,16,2
4791,11,7381,16,2
4791,16,7381,9,1
5005,16,7217,3,1
5005,16,7217,7,1
7479,22,4865,19,1
7479,9,4865,16,2
7479,12,4865,16,2
5395,16,6375,6,1
7532,16,7331,12,1
7583,16,7378,10,1
6902,22,7639,20,1
7566,16,6902,12,1
7378,17,7169,19,2
6896,16,6134,5,1
6896,5,6134,16,2
7157,16,7145,13,1
7157,16,7145,13,1
5929,16,7367,12,1
5929,16,7367,10,1
7106,16,5956,2,1
7106,16,5956,7,1
5929,19,4602,22,2
5929,16,4602,9,1
6474,9,4865,16,2
6474,16,4865,3,1
6474,16,4865,9,1
6301,16,7592,4,1
6301,16,7592,9,1
4674,6,7020,16,2
4674,12,7020,16,2
4501,22,6896,20,1
4501,16,6896,7,1
7606,16,6502,13,1
7606,14,6502,16,2
7606,16,6502,8,1
7592,16,7531,6,1
7592,11,7531,16,2
7592,16,7531,12,1
7010,11,6665,13,2
7020,12,7639,16,2
6762,11,7378,16,2
6665,2,6667,4,2
6667,10,7010,7,1
5395,19,7583,17,1
7378,16,7555,7,1
6667,8,6665,16,2
6615,12,6667,16,2
4411,6,6667,16,2
6615,8,7010,16,2
6667,16,4991,11,1
6665,12,7010,16,2
7589,16,6057,8,1
6615,10,4991,16,2
7020,12,7586,16,2
6615,13,4411,16,2
6987,16,6710,14,1
6665,19,4991,17,1
4411,14,7010,16,2
6667,16,7010,6,1
7010,16,4991,14,1
6174,8,7105,16,2
6615,12,6665,16,2
7558,16,7590,11,1
4411,24,6665,28,2
4411,14,4991,16,2
7105,16,7217,7,1
6386,8,7624,16,2
6386,16,7624,1,1
5158,16,5153,10,1
5158,6,5153,16,2
5158,11,5153,16,2
7145,16,6896,6,1
7145,12,6896,16,2
7157,12,6134,16,2
7157,16,6134,11,1
6211,17,6301,19,2
6211,16,6301,6,1
4863,16,7562,1,1
4863,16,7562,6,1
6386,16,7531,5,1
6386,16,7531,13,1
4501,3,6094,16,2
4501,16,6094,11,1
4501,16,6094,13,1
7092,16,6747,5,1
7092,16,6747,7,1
7106,16,7217,2,1
7106,16,7217,11,1
5005,16,7106,5,1
5005,16,7106,13,1
6749,11,7418,16,2
5032,16,4682,10,1
7418,16,7601,4,1
7644,3,5032,16,2
7639,19,7566,16,1
5752,6,4608,16,2
7331,16,7644,2,1
7331,16,4682,10,1
7169,16,6375,12,1
6242,16,7418,6,1
6242,16,6749,8,1
7608,4,7640,16,2
7555,7,7607,16,2
4608,12,7175,16,2
7169,14,7586,16,2
7084,8,7640,16,2
7175,16,5378,14,1
4682,16,5032,12,1
6749,16,7601,6,1
7533,8,6137,16,2
4608,12,7533,16,2
7533,16,5378,13,1
5752,12,7533,16,2
6871,16,7608,7,1
6137,14,5378,16,2
4608,16,6137,12,1
7640,12,7608,16,2
6137,16,7175,5,1
7588,6,6431,16,2
5293,16,6922,14,1
6871,16,7084,1,1
7217,13,5956,16,2
7381,11,6642,16,2
5752,16,7175,7,1
6642,13,7381,16,2
5752,4,5378,16,2
6922,6,5293,16,2
5752,16,6137,9,1
4608,16,5378,9,1
7533,17,7175,19,2
7592,16,6710,6,1
7020,16,7367,12,1
7020,16,7367,6,1
4674,19,5929,15,1
4674,16,5929,8,1
7606,4,4863,16,2
7606,13,4863,16,2
5988,7,7157,16,2
5988,22,7157,19,1
7092,12,4863,16,2
7092,16,4863,11,1
7092,16,4863,5,1
7606,6,6474,16,2
7606,10,6474,16,2
5005,16,5956,10,1
5005,16,5956,7,1
6736,17,6710,19,2
6736,12,6710,16,2
6301,16,7531,9,1
6301,16,7531,9,1
4596,16,4695,14,1
6417,16,6420,12,1
5596,9,4596,16,2
7434,32,4695,34,2
6419,9,6417,16,2
5596,4,7434,16,2
7642,14,7638,16,2
4869,8,7585,16,2
6420,16,7440,13,1
6418,16,6417,9,1
7645,2,4869,16,2
7585,19,7645,16,1
7641,16,7589,6,1
7612,16,7590,14,1
6792,16,7588,4,1
6263,16,4869,11,1
5727,16,7638,8,1
7592,16,7587,9,1
5956,16,6431,19,2
7642,16,4484,12,1
6301,16,7624,4,1
7106,16,7616,8,1
7638,16,4484,13,1
7585,11,6263,16,2
7616,11,7624,16,2
5727,16,7642,2,1
7106,16,6301,12,1
7587,16,7612,9,1
6301,12,6736,16,2
6301,16,6736,11,1
6871,10,7418,16,2
6871,16,7418,5,1
6871,16,7418,12,1
5929,12,7145,16,2
5929,16,7145,7,1
6665,16,4608,11,1
6665,16,4608,2,1
7557,9,6211,16,2
7557,16,6211,10,1
7010,16,7533,14,1
7010,15,7533,19,2
7010,16,7533,6,1
7640,4,6871,16,2
7640,12,6871,16,2
6242,19,7640,17,1
6242,8,7640,16,2
6242,8,7640,16,2
5032,16,6263,14,1
6263,7,5727,16,2
6263,16,5727,19,2
5032,13,7331,16,2
5032,14,7331,16,2
4596,13,5032,16,2
4596,16,5032,9,1
4596,10,5032,16,2
6710,16,6386,12,1
6710,16,6386,14,1
7331,8,7638,16,2
7331,16,7638,13,1
7331,22,7638,18,1
7175,12,6665,16,2
7175,12,6665,16,2
6667,16,7010,9,1
6667,16,7010,10,1
7331,16,5727,4,1
7331,12,5727,16,2
7331,16,5727,6,1
5727,16,7434,6,1
5727,16,7434,12,1
5929,16,6651,9,1
5929,19,6651,16,1
6263,16,7585,8,1
6263,16,7585,6,1
7649,16,7651,8,1
7649,17,4456,19,2
7651,16,7652,9,1
7649,16,7650,2,1
7625,16,4456,5,1
7557,16,7624,12,1
7557,16,7624,4,1
7625,9,4456,16,2
7625,16,4456,8,1
7625,16,4456,11,1
6468,16,5607,11,1
6468,7,5607,16,2
5988,10,5929,16,2
5988,2,5929,16,2
6667,16,6665,9,1
6667,12,6665,16,2
6667,12,6665,16,2
6667,13,6665,16,2
6922,16,7381,8,1
6922,16,7381,19,2
7607,12,7397,16,2
7607,16,7397,13,1
7607,6,7397,16,2
7639,16,7638,10,1
7381,14,7128,16,2
6468,19,7218,15,1
5395,25,6651,22,1
6375,9,7607,16,2
7639,7,5929,16,2
5988,12,7234,16,2
7128,16,7381,2,1
7218,4,6468,16,2
7264,16,7566,11,1
7264,10,7566,16,2
7264,16,7566,10,1
7461,3,7397,16,2
7461,16,7397,14,1
7461,12,7397,16,2
6301,16,6386,7,1
6301,16,6386,9,1
7145,16,7461,7,1
7145,16,7461,9,1
4791,16,6642,7,1
4791,16,6642,10,1
4908,16,7523,12,1
4908,12,7523,16,2
4908,16,7523,11,1
6010,16,5293,2,1
6010,16,5293,6,1
7145,16,7397,1,1
7145,16,7397,7,1
5929,16,4501,12,1
4991,16,4674,13,1
7344,16,7354,3,1
7354,5,7344,16,2
4674,5,4991,16,2
5995,13,7175,16,2
4501,16,7638,7,1
4791,10,6010,16,2
7175,13,5995,16,2
6010,22,4791,19,1
7557,16,6301,3,1
7557,8,6301,16,2
7264,5,7339,16,2
7264,9,7339,16,2
5988,16,6896,9,1
5988,11,6896,16,2
5395,3,6407,16,2
5395,14,6407,16,2
6215,16,7145,7,1
6215,16,7145,13,1
5929,16,7157,19,2
5929,14,7157,16,2
7339,13,4610,16,2
7339,16,4610,11,1
7339,16,4610,3,1
7606,7,6715,16,2
7606,12,6715,16,2
5310,12,7639,16,2
5310,16,7639,9,1
5310,16,7639,7,1
6290,14,6301,16,2
6290,16,6301,7,1
6290,17,6301,19,2
4494,12,7020,16,2
4494,16,7020,8,1
4494,14,7020,16,2
4610,16,7264,14,1
4610,22,7264,19,1
6762,16,7555,7,1
6665,15,5378,19,2
7586,13,7583,16,2
7157,12,6902,16,2
7157,16,4688,13,1
5378,16,6665,8,1
7612,15,6057,19,2
6987,6,6301,16,2
7533,16,5995,10,1
6651,16,7566,3,1
7212,10,7517,16,2
7590,12,6792,16,2
6248,16,7491,7,1
7491,16,6248,13,1
6673,16,6386,6,1
7517,16,7212,6,1
6431,16,6710,11,1
6057,16,7558,11,1
7010,9,5752,16,2
5995,13,7533,16,2
7616,16,6987,19,2
5752,8,7010,16,2
6386,6,6673,16,2
4803,17,6745,19,2
4803,22,6745,20,1
4803,16,6745,13,1
4908,8,4803,16,2
4908,4,4803,16,2
6710,16,7624,12,1
6710,16,7624,7,1
6033,22,7653,20,1
6745,16,4908,8,1
6745,16,4908,11,1
4643,6,6211,16,2
4643,16,6211,14,1
7081,16,7654,8,1
7081,16,7654,2,1
6874,16,6771,9,1
6874,16,6771,10,1
5988,10,4688,16,2
5988,7,4688,16,2
7655,16,5258,3,1
7655,16,5258,11,1
6322,19,4610,15,1
6322,6,4610,16,2
6322,10,4610,16,2
6134,8,6651,16,2
6134,16,6651,14,1
6947,16,7125,13,1
6947,16,7125,4,1
4991,16,7169,10,1
4991,16,7169,13,1
7169,11,6762,16,2
4411,9,6667,16,2
7566,6,7331,16,2
4501,16,6375,4,1
7583,9,4688,16,2
6667,16,4411,9,1
5310,6,6134,16,2
4602,11,6407,16,2
5991,12,4608,16,2
7533,8,4494,16,2
7020,16,7532,7,1
4494,16,7533,5,1
5293,9,5680,16,2
7607,13,6745,16,2
5395,16,6724,12,1
5680,19,5293,15,1
5988,10,7566,16,2
6922,19,6642,17,1
5973,16,6736,8,1
6642,6,6922,16,2
6736,10,5973,16,2
4608,16,5991,6,1
6134,9,5310,16,2
4643,16,7616,11,1
7106,16,6707,4,1
7557,16,5974,12,1
7624,16,7641,12,1
7639,16,7586,7,1
7589,16,7558,9,1
5974,19,7557,17,1
7588,11,7589,16,2
7558,16,7217,6,1
7557,16,6386,5,1
7557,16,6386,9,1
5973,16,6736,10,1
5973,16,6736,2,1
6947,16,6874,2,1
6947,16,6874,2,1
5929,25,6896,22,1
5929,16,6896,3,1
7157,13,6651,16,2
7157,3,6651,16,2
7489,16,7318,10,1
7489,13,7318,16,2
7489,16,7318,10,1
7523,5,7145,16,2
7523,19,7145,16,1
7523,13,7145,16,2
5995,16,6896,6,1
5995,16,6896,2,1
6947,16,7081,13,1
6947,14,7081,16,2
6947,16,7081,7,1
6874,6,6033,16,2
6874,16,6033,8,1
6874,19,6033,15,1
6736,16,6386,10,1
6736,16,6386,2,1
7318,16,6407,13,1
7318,13,6407,16,2
7318,10,6407,16,2
5988,5,6134,16,2
5988,9,6134,16,2
4610,16,7264,1,1
4610,16,7264,13,1
6774,12,6342,16,2
6774,16,6342,13,1
6418,10,6417,16,2
6419,9,6417,16,2
6417,16,7440,6,1
7105,7,7592,16,2
7217,16,7590,3,1
7104,16,6386,14,1
6420,4,6419,16,2
6290,8,6137,16,2
7592,16,7641,5,1
6431,11,6792,16,2
4643,9,7106,16,2
6057,10,7587,16,2
7587,16,5956,4,1
6137,16,6290,8,1
6615,9,6673,16,2
7588,6,7612,16,2
6386,16,7104,7,1
6211,16,5005,11,1
5005,8,6211,16,2
6673,16,6615,12,1
7624,16,7105,2,1
6407,19,4501,15,1
6407,16,4501,19,2
6407,13,4501,16,2
4908,3,6215,16,2
4908,16,6215,14,1
4908,16,6215,6,1
6211,16,4643,2,1
6211,16,4643,7,1
7648,16,7657,13,1
7648,16,7657,5,1
6745,16,7607,10,1
6745,5,7607,16,2
6745,6,7607,16,2
7489,16,6407,9,1
7489,2,6407,16,2
7489,14,6407,16,2
5395,16,6745,11,1
5395,16,6745,6,1
6211,16,7624,3,1
6211,16,7624,7,1
7397,16,7187,12,1
7397,16,7187,19,2
7397,13,7187,16,2
4643,7,6736,16,2
4643,13,6736,16,2
7363,14,7344,16,2
7363,4,7344,16,2
5991,9,7532,16,2
5991,16,7532,4,1
5991,16,7532,4,1
6774,16,7567,13,1
6774,11,7567,16,2
7656,1,4803,16,2
7656,1,4803,16,2
4501,16,5395,19,2
4501,9,5395,16,2
7557,14,5005,16,2
7557,16,5005,6,1
7557,16,5005,6,1
6353,7,7655,16,2
6353,8,7655,16,2
6710,16,5956,6,1
7234,16,7638,19,2
7532,16,5395,14,1
5988,14,7169,16,2
6301,16,7624,9,1
6301,16,7624,12,1
6651,9,7533,16,2
6651,8,7533,16,2
7010,16,6386,10,1
7010,16,6386,5,1
5013,12,7274,16,2
5013,16,7274,1,1
6902,16,7175,13,1
6902,22,7175,25,2
6902,16,7175,14,1
6134,11,5929,16,2
6134,16,5929,9,1
6134,10,5929,16,2
4610,7,4908,16,2
4610,13,4908,16,2
4803,16,7187,13,1
4803,16,7187,13,1
7599,16,7658,10,1
7599,16,7658,13,1
7599,5,7598,16,2
7599,16,7598,7,1
7599,16,7598,7,1
5752,16,7106,11,1
5752,16,7106,13,1
6010,19,6642,15,1
6010,16,6642,1,1
7656,7,7397,16,2
7656,6,7397,16,2
7659,7,7598,16,2
7659,9,7598,16,2
7145,12,7533,16,2
7145,16,7533,13,1
7491,19,6715,16,1
7491,14,6715,16,2
6301,16,6710,14,1
6301,6,6710,16,2
4791,16,6922,6,1
4791,15,6922,19,2
7555,10,7583,16,2
6922,9,5680,16,2
7128,17,6642,19,2
5680,16,6922,5,1
7020,16,7331,13,1
6642,14,7128,16,2
7557,16,4643,7,1
7557,12,4643,16,2
7381,19,5607,17,1
7381,14,5607,16,2
5988,7,6651,16,2
5988,9,6651,16,2
6322,16,7566,9,1
6322,16,7566,13,1
5293,8,6468,16,2
5293,16,6468,13,1
6134,4,7533,16,2
6134,4,7533,16,2
5973,16,6301,10,1
5973,16,6301,1,1
7557,16,6736,13,1
7557,16,6736,8,1
5974,16,6710,14,1
5974,5,6710,16,2
5974,16,6710,5,1
7489,11,7145,16,2
7489,16,7145,6,1
7489,9,7145,16,2
7533,16,5929,7,1
7533,7,5929,16,2
6745,16,7566,8,1
7145,10,7583,16,2
7517,5,4791,16,2
6248,19,7344,16,1
7344,16,6248,8,1
4791,16,7517,12,1
7397,16,6407,10,1
7397,16,6407,7,1
6896,16,7533,19,2
6896,16,7533,19,2
7533,16,5988,6,1
7533,16,5988,9,1
4803,16,4610,10,1
4803,16,4610,7,1
7557,16,6710,12,1
7557,12,6710,16,2
7010,16,7557,14,1
7010,16,7557,6,1
7264,16,7145,13,1
7264,16,7145,19,2
7264,5,7145,16,2
6615,16,6431,4,1
6615,16,6431,5,1
4643,29,6710,31,2
4643,11,6710,16,2
6745,11,7339,16,2
6745,16,7339,6,1
6745,16,7339,10,1
5310,16,7175,6,1
7663,12,5260,16,2
6134,14,4411,16,2
7533,16,6665,4,1
7607,16,7638,1,1
7168,5,7583,16,2
7175,16,5310,12,1
7168,14,7378,16,2
4411,16,6134,12,1
6665,16,7533,11,1
7378,10,7607,16,2
5378,16,4991,5,1
7532,16,4688,8,1
6902,12,7020,16,2
4991,16,5378,2,1
4803,12,6745,16,2
4803,16,6745,8,1
4803,14,6745,16,2
5929,16,6134,9,1
5929,16,6134,6,1
7145,16,6651,10,1
7145,12,6651,16,2
4643,16,6386,6,1
4643,16,6386,11,1
5991,16,6902,12,1
5991,16,6902,7,1
7145,20,6745,22,2
7145,7,6745,16,2
5310,16,7175,6,1
7663,12,5260,16,2
6134,14,4411,16,2
7533,16,6665,4,1
7607,16,7638,1,1
7168,5,7583,16,2
7175,16,5310,12,1
